event_id,expected_answer_date,meeting_date,approved_date,name,party,mp_area,item_text,flag,topic_area,action,notes,phs_relevant,allocated_status
S6W-27491,2024-05-29T00:00:00Z,,2024-05-13T17:03:03Z,Tim Eagle,Scottish Conservative and Unionist Party,Highlands and Islands,"To ask the Scottish Government how many people currently diagnosed with type 1 diabetes have made requests to their NHS board to access hybrid closed loop systems, broken down by NHS board.",TRUE,Prescribing,Review,,Yes,allocated
S6W-27489,2024-05-29T00:00:00Z,,2024-05-13T17:03:03Z,Tim Eagle,Scottish Conservative and Unionist Party,Highlands and Islands,"To ask the Scottish Government what percentage of people diagnosed with type 1 diabetes are currently using (a) insulin pumps, (b) continuous or flash glucose monitors and (c) hybrid closed loop systems, broken down by NHS board area.",TRUE,Prescribing,Review,,Yes,allocated
S6W-27485,2024-05-29T00:00:00Z,,2024-05-13T17:03:03Z,Jackie Baillie,Scottish Labour,Dumbarton,"To ask the Scottish Government, in light of the recently published SIGN guidance on Optimising glycaemic control in people with type 1 diabetes, what actions it will take to ensure similar access is made available for patients with type 2 diabetes.",TRUE,Prescribing,Information,,Yes,allocated
S6W-27201,2024-05-29T00:00:00Z,,2024-05-13T17:03:04Z,Finlay Carson,Scottish Conservative and Unionist Party,Galloway and West Dumfries,To ask the Scottish Government whether the increase in the National Living Wage from 1 April 2024 will result in an uplift for the Community Pharmacy Scotland financial settlement from the same date.,TRUE,Prescribing,Information,,Yes,allocated
S6W-27497,2024-05-29T00:00:00Z,,2024-05-13T17:03:04Z,Paul Sweeney,Scottish Labour,Glasgow,To ask the Scottish Government what mandatory support and training is in place for workers in (a) NHS Scotland and (b) local authorities to ensure that they are equipped to meet the complex needs of veterans.,TRUE,Health and Social Care,Information,,Yes,allocated
S6W-27483,2024-05-29T00:00:00Z,,2024-05-13T17:03:04Z,Jackie Baillie,Scottish Labour,Dumbarton,To ask the Scottish Government whether it will provide an update on its plans to improve access to real-time continuous glucose monitoring (rt-CGM) systems for people living with (a) type 1 and (b) type 2 diabetes.,TRUE,Prescribing,Information,,Yes,allocated
S6W-27495,2024-05-29T00:00:00Z,,2024-05-13T17:03:04Z,Paul Sweeney,Scottish Labour,Glasgow,To ask the Scottish Government whether it will provide an update on what steps it is taking to address any stigma associated with veterans' mental health.,TRUE,Mental Health and Service Access,Information,,Yes,allocated
S6W-27493,2024-05-29T00:00:00Z,,2024-05-13T17:03:05Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government what assessment it has made of (a) any increasing risk from drug resistant and untreatable infections and (b) preparedness plans to deal with this.,TRUE,Healthcare Associated Infection,Information,This question has also been sent to the the Quality indicators team for information.,Yes,allocated
S6W-27493,2024-05-29T00:00:00Z,,2024-05-13T17:03:05Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government what assessment it has made of (a) any increasing risk from drug resistant and untreatable infections and (b) preparedness plans to deal with this.,TRUE,Quality Indicators,Information,This question has also been sent to the the Healthcare associated infections team for information.,Yes,allocated
S6T-01985,2024-05-14T00:00:00Z,2024-05-14T00:00:00Z,2024-05-13T16:32:17Z,Tess White,Scottish Conservative and Unionist Party,North East Scotland,"To ask the Scottish Government what its response is to the recent BMA Scotland survey, which found that 30 GP practices consider their position to be ""precarious"" following the pausing of the GP Sustainability Loan Scheme.",TRUE,Primary Care GP,Information,,Yes,allocated
S6F-03123,2024-05-16T00:00:00Z,2024-05-16T00:00:00Z,2024-05-13T16:24:34Z,Bob Doris,Scottish National Party,Glasgow Maryhill and Springburn,"To ask the First Minister whether he will provide an update on any risks presented by whooping cough in Scotland, in light of reports of increased infection rates and infant deaths in the UK.",TRUE,Pregnancy Birth and Child Health,Information,,Yes,allocated
S6W-27367,2024-05-23T00:00:00Z,,2024-05-09T16:24:55Z,Monica Lennon,Scottish Labour,Central Scotland,"To ask the Scottish Government what barriers there have been to the implementation of placental growth factor (PlGF)-based tests, and what action it is taking to resolve any such barriers.",FALSE,Pregnancy Birth and Child Health,Information,,Yes,allocated
S6W-27389,2024-05-28T00:00:00Z,,2024-05-10T15:36:45Z,Miles Briggs,Scottish Conservative and Unionist Party,Lothian,To ask the Scottish Government what plans it has to support a minimum framework for bereavement care when a baby or infant dies.,FALSE,Pregnancy Birth and Child Health,Information,,Yes,allocated
S6W-27398,2024-05-28T00:00:00Z,,2024-05-10T15:36:47Z,Russell Findlay,Scottish Conservative and Unionist Party,West Scotland,"To ask the Scottish Government whether it will provide details of (a) the number of paediatric pathologists based in Scotland and (b) any paediatric pathology services that have been acquired from elsewhere in the UK, over the past 24 months.",FALSE,NES Workforce,Review,,Yes,allocated
S6W-27478,2024-05-29T00:00:00Z,,2024-05-13T17:03:03Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government whether it has any plans to engage with people and families with experience of pre-eclampsia ahead of World Pre-eclampsia Day.,FALSE,Pregnancy Birth and Child Health,Information,,Yes,allocated
S6W-27463,2024-05-29T00:00:00Z,,2024-05-13T17:03:04Z,Monica Lennon,Scottish Labour,Central Scotland,"To ask the Scottish Government what progress has been made on better defining and capturing data on miscarriage nationally, in light of the findings in the Lancet series, Miscarriage Matters.",FALSE,Pregnancy Birth and Child Health,Information,,Yes,allocated
S6W-27513,2024-05-30T00:00:00Z,,2024-05-14T17:30:56Z,Ash Regan,Alba Party,Edinburgh Eastern,"To ask the Scottish Government what its response is to the recent findings from The Scotsman investigation, which reportedly found multimillion pound spending on PR and consultancy bills by NHS bodies.",TRUE,,,,No,unallocated
S6W-27512,2024-05-30T00:00:00Z,,2024-05-14T17:30:58Z,Pam Duncan-Glancy,Scottish Labour,Glasgow,"To ask the Scottish Government, in light of its Programme for Government 2021-22 commitment, whether it still plans to recruit 3,500 teachers and 500 classroom assistants, over and above the 1,400 teachers recruited during the COVID-19 pandemic, in the current parliamentary session.",TRUE,,,,No,unallocated
S6W-27521,2024-05-30T00:00:00Z,,2024-05-14T17:30:58Z,Ash Regan,Alba Party,Edinburgh Eastern,"To ask the Scottish Government how much funding the City of Edinburgh Council is due to receive for affordable housebuilding in the next three financial years, and whether it will consider providing further support in light of the local authority's declaration of a housing emergency.",TRUE,,,,No,unallocated
S6W-27531,2024-05-30T00:00:00Z,,2024-05-14T17:30:59Z,Monica Lennon,Scottish Labour,Central Scotland,"To ask the Scottish Government when it will publish the updated Climate Emergency Skills Action Plan, as set out in its Programme for Government 2023-24.",TRUE,,,,No,unallocated
S6O-03468,,2024-05-23T00:00:00Z,2024-05-15T15:48:02Z,Liam McArthur,Scottish Liberal Democrats,Orkney Islands,To ask the Scottish Government what assessment it has made of any accessibility issues in relation to the inter-islands air service in Orkney and similar public service obligation operations in other island communities.,TRUE,,,,No,unallocated
S6O-03478,,2024-05-23T00:00:00Z,2024-05-15T15:48:10Z,Rhoda Grant,Scottish Labour,Highlands and Islands,To ask the Scottish Government what action it will take in response to recently published statistics indicating that the number of emergency food parcels distributed by food banks in Scotland in 2023-24 remains similar to the record levels seen in the previous year.,TRUE,,,,No,unallocated
S6W-27561,2024-05-31T00:00:00Z,,2024-05-15T17:20:42Z,Jackie Baillie,Scottish Labour,Dumbarton,"To ask the Scottish Government whether it has plans to provide funding for the installation of HEPA filters in (a) schools, (b) hospitals and (c) public buildings to tackle the effects of COVID-19.",TRUE,,,,No,unallocated
S6W-27567,2024-05-31T00:00:00Z,,2024-05-15T17:20:44Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government what (a) guidance and (b) policies are in place to safeguard against any unpaid individuals being deployed to perform duties and roles that would normally be undertaken by NHS employees.,TRUE,,,,No,unallocated
S6W-27456,2024-05-30T00:00:00Z,,2024-05-14T11:31:44Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Parliamentary Corporate Body when it last reviewed its flag-flying policy.,FALSE,,,,No,unallocated
S6W-27457,2024-05-30T00:00:00Z,,2024-05-14T11:31:58Z,Monica Lennon,Scottish Labour,Central Scotland,"To ask the Scottish Parliamentary Corporate Body how it will mark Pride Month, which takes place between 1 and 30 June 2024.",FALSE,,,,No,unallocated
S6W-27516,2024-05-30T00:00:00Z,,2024-05-14T17:30:56Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government whether it will review its policies aimed at tackling sectarianism to assess their effectiveness and report any findings to the Parliament.,FALSE,,,,No,unallocated
S6W-27530,2024-05-30T00:00:00Z,,2024-05-14T17:30:56Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government whether it has frozen the Nature Restoration Fund.,FALSE,,,,No,unallocated
S6W-27527,2024-05-30T00:00:00Z,,2024-05-14T17:30:56Z,Monica Lennon,Scottish Labour,Central Scotland,"To ask the Scottish Government whether it will provide an update on the proposed Education Bill, as set out in its Programme for Government 2023-24.",FALSE,,,,No,unallocated
S6W-27519,2024-05-30T00:00:00Z,,2024-05-14T17:30:56Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government who has ministerial responsibility for tackling sectarianism in football.,FALSE,,,,No,unallocated
S6W-27546,2024-05-30T00:00:00Z,,2024-05-14T17:30:56Z,Tim Eagle,Scottish Conservative and Unionist Party,Highlands and Islands,"To ask the Scottish Government what its position is on whether the delivery of 10% of new affordable housing in rural areas, as set out in its Rural and Islands Housing Action Plan, is an equitable figure, in light of reports that 17% of Scotland’s overall population lives in rural areas.",FALSE,,,,No,unallocated
S6W-27514,2024-05-30T00:00:00Z,,2024-05-14T17:30:56Z,Ash Regan,Alba Party,Edinburgh Eastern,"To ask the Scottish Government whether it will conduct an independent review of the current landscape of non-departmental public bodies, also known as quangos, to ensure that they are fit for purpose and providing taxpayers value for money, and whether it will review the remuneration paid to (a) chairpersons, (b) non-executive directors and (c) executives, in light of the recent findings from The Scotsman investigation.",FALSE,,,,No,unallocated
S6W-27548,2024-05-30T00:00:00Z,,2024-05-14T17:30:56Z,Tim Eagle,Scottish Conservative and Unionist Party,Highlands and Islands,"To ask the Scottish Government whether it has any plans to re-examine the installation of a fixed link between the Cowal and Kintyre, as originally proposed in the option appraisal for the second Strategic Transport Projects Review (STPR2).",FALSE,,,,No,unallocated
S6W-27553,2024-05-30T00:00:00Z,,2024-05-14T17:30:56Z,Tim Eagle,Scottish Conservative and Unionist Party,Highlands and Islands,"To ask the Scottish Government whether it has any plans to re-examine the installation of a fixed link between Cowal and the Isle of Bute, as originally proposed in the option appraisal for the second Strategic Transport Projects Review (STPR2).",FALSE,,,,No,unallocated
S6W-27543,2024-05-30T00:00:00Z,,2024-05-14T17:30:56Z,Tim Eagle,Scottish Conservative and Unionist Party,Highlands and Islands,"To ask the Scottish Government what the rationale is for the figure of 1,000 hectares as the threshold for a public interest test for the purpose of sale or transfer of land in the Land Reform (Scotland) Bill.",FALSE,,,,No,unallocated
S6W-27550,2024-05-30T00:00:00Z,,2024-05-14T17:30:57Z,Tim Eagle,Scottish Conservative and Unionist Party,Highlands and Islands,To ask the Scottish Government how many applications to the University Innovation Fund were (a) successful and (b) unsuccessful in each year since 2016-17.,FALSE,,,,No,unallocated
S6W-27542,2024-05-30T00:00:00Z,,2024-05-14T17:30:57Z,Tim Eagle,Scottish Conservative and Unionist Party,Highlands and Islands,To ask the Scottish Government how much funding has been allocated to support the work of the Rural Delivery Plan Ministerial Working Group in each year since it was established.,FALSE,,,,No,unallocated
S6W-27507,2024-05-30T00:00:00Z,,2024-05-14T17:30:57Z,Carol Mochan,Scottish Labour,South Scotland,To ask the Scottish Government how it will support local authority leisure services to (a) develop and (b) deliver community-based rehabilitation services.,FALSE,,,,No,unallocated
S6W-27556,2024-05-30T00:00:00Z,,2024-05-14T17:30:57Z,Tim Eagle,Scottish Conservative and Unionist Party,Highlands and Islands,"To ask the Scottish Government whether it has any plans to re-examine the installation of a fixed link between the Isle of Jura and Isle of Islay, as originally proposed in the option appraisal for the second Strategic Transport Projects Review (STPR2).",FALSE,,,,No,unallocated
S6W-27540,2024-05-30T00:00:00Z,,2024-05-14T17:30:57Z,Alex Cole-Hamilton,Scottish Liberal Democrats,Edinburgh Western,"To ask the Scottish Government, further to answers to questions S6W-26914 and S6W-26915 by Neil Gray on 8 May 2024, whether it will provide the equivalent data for each month of 2023-24.",FALSE,,,"S6W-26914: To ask the Scottish Government how many people waiting at A&E for 12 hours or more are aged (a) 65 to 74, (b) 75 to 84, (c) 85 to 94 and (d) over 95, based on the latest information available.",No,unallocated
S6W-27544,2024-05-30T00:00:00Z,,2024-05-14T17:30:57Z,Tim Eagle,Scottish Conservative and Unionist Party,Highlands and Islands,To ask the Scottish Government when the Rural Delivery Plan Ministerial Working Group will next meet.,FALSE,,,,No,unallocated
S6W-27541,2024-05-30T00:00:00Z,,2024-05-14T17:30:57Z,Liam McArthur,Scottish Liberal Democrats,Orkney Islands,"To ask the Scottish Government, further to the answer to question S6W-27215 by Angela Constance on 13 May 2024, whether it will provide a breakdown of the figures by (a) remand and (b) convicted population, also broken down by those aged (i) under 16, (ii) between 16 and 18 and (iii) between 19 and 21.",FALSE,,,"S6W-27215: To ask the Scottish Government how many young people are currently housed in the prison estate, broken down by the category of offence for which they have been charged or convicted.",No,unallocated
S6W-27551,2024-05-30T00:00:00Z,,2024-05-14T17:30:57Z,Tim Eagle,Scottish Conservative and Unionist Party,Highlands and Islands,To ask the Scottish Government whether it will provide a breakdown of the universities that received funding from the University Innovation Fund in each year since 2016-17.,FALSE,,,,No,unallocated
S6W-27545,2024-05-30T00:00:00Z,,2024-05-14T17:30:57Z,Tim Eagle,Scottish Conservative and Unionist Party,Highlands and Islands,To ask the Scottish Government whether it will provide an update on its progress towards developing a Rural Delivery Plan.,FALSE,,,,No,unallocated
S6W-27510,2024-05-30T00:00:00Z,,2024-05-14T17:30:57Z,Ash Regan,Alba Party,Edinburgh Eastern,"To ask the Scottish Government what its response is to the recent investigation by The Scotsman, which reportedly found that non-departmental public bodies, also known as quangos, are failing to disclose key financial and transparency details at key intervals.",FALSE,,,,No,unallocated
S6W-27549,2024-05-30T00:00:00Z,,2024-05-14T17:30:57Z,Tim Eagle,Scottish Conservative and Unionist Party,Highlands and Islands,To ask the Scottish Government how much funding has been allocated to the University Innovation Fund in each year since 2016-17.,FALSE,,,,No,unallocated
S6W-27555,2024-05-30T00:00:00Z,,2024-05-14T17:30:58Z,Tim Eagle,Scottish Conservative and Unionist Party,Highlands and Islands,"To ask the Scottish Government whether it has any plans to re-examine the installation of a fixed link between the Isle of Jura and the mainland, as originally proposed in the option appraisal for the second Strategic Transport Projects Review (STPR2).",FALSE,,,,No,unallocated
S6W-27534,2024-05-30T00:00:00Z,,2024-05-14T17:30:58Z,Monica Lennon,Scottish Labour,Central Scotland,"To ask the Scottish Government how many hectares of new trees have been planted in Scotland’s national forest estate, since September 2023.",FALSE,,,,No,unallocated
S6W-27103,2024-05-30T00:00:00Z,,2024-05-14T17:30:58Z,Paul Sweeney,Scottish Labour,Glasgow,"To ask the Scottish Government what support it provides to people seeking asylum who are resident in Scotland, including anyone who may be impacted by the Illegal Migration Act 2023.",FALSE,,,,No,unallocated
S6W-27508,2024-05-30T00:00:00Z,,2024-05-14T17:30:58Z,Oliver Mundell,Scottish Conservative and Unionist Party,Dumfriesshire,To ask the Scottish Government what assessment it has made of the phenomenon know as wind theft where larger turbines built near existing turbines impact on the electricity generated.,FALSE,,,,No,unallocated
S6W-27552,2024-05-30T00:00:00Z,,2024-05-14T17:30:58Z,Tim Eagle,Scottish Conservative and Unionist Party,Highlands and Islands,To ask the Scottish Government how the Scottish Funding Council monitors the efficacy of funding awarded to universities from the University Innovation Fund.,FALSE,,,,No,unallocated
S6W-27517,2024-05-30T00:00:00Z,,2024-05-14T17:30:58Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government when it last met with the Scottish Football Association to discuss sectarianism.,FALSE,,,,No,unallocated
S6W-27518,2024-05-30T00:00:00Z,,2024-05-14T17:30:58Z,Monica Lennon,Scottish Labour,Central Scotland,"To ask the Scottish Government how it is tackling sectarianism in wider society, in addition to football.",FALSE,,,,No,unallocated
S6W-27539,2024-05-30T00:00:00Z,,2024-05-14T17:30:58Z,Alex Rowley,Scottish Labour,Mid Scotland and Fife,To ask the Scottish Government which organisations were consulted as part of Transport Scotland’s review of the methodology of community needs assessments on routes in the (a) Clyde and Hebrides and (b) Northern Isles Ferry Services contract.,FALSE,,,,No,unallocated
S6W-27547,2024-05-30T00:00:00Z,,2024-05-14T17:30:58Z,Tim Eagle,Scottish Conservative and Unionist Party,Highlands and Islands,To ask the Scottish Government what action has been taken by the Rural Delivery Plan Ministerial Working Group since it was established.,FALSE,,,,No,unallocated
S6W-27515,2024-05-30T00:00:00Z,,2024-05-14T17:30:59Z,Ash Regan,Alba Party,Edinburgh Eastern,"To ask the Scottish Government whether it can provide a breakdown of its reported £21,489,000 spend on external consultancies in 2022-23, and what it predicts the costs to be in the current financial year.",FALSE,,,,No,unallocated
S6W-27474,2024-05-30T00:00:00Z,,2024-05-14T17:30:59Z,Ash Regan,Alba Party,Edinburgh Eastern,"To ask the Scottish Government, as part of its work to further the case for Scottish independence, what recent discussions the (a) former Minister for Independence, (b) Cabinet Secretary for Constitution, External Affairs and Culture and (c) First Minister has had with the (i) Prime Minister, (ii) Minister for Intergovernmental Relations and (iii) UK Government regarding a potential route to Scottish independence.",FALSE,,,,No,unallocated
S6W-27479,2024-05-30T00:00:00Z,,2024-05-14T17:30:59Z,Ash Regan,Alba Party,Edinburgh Eastern,"To ask the Scottish Government, in light of the concerns raised by the group, Children's Hearings Scotland Scandal, whether it has made any representations to the UK Government regarding including volunteer panel members of Children's Hearings Scotland under existing whistleblowing law.",FALSE,,,,No,unallocated
S6W-27511,2024-05-30T00:00:00Z,,2024-05-14T17:30:59Z,Ash Regan,Alba Party,Edinburgh Eastern,"To ask the Scottish Government what (a) correspondence and (b) engagement it has had with non-departmental public bodies, also known as quangos, in relation to the recent findings from The Scotsman investigation.",FALSE,,,,No,unallocated
S6W-27533,2024-05-30T00:00:00Z,,2024-05-14T17:30:59Z,Monica Lennon,Scottish Labour,Central Scotland,"To ask the Scottish Government whether it will provide an update on the planned natural regeneration of the 4,600 hectares surrounding Loch Katrine by Forestry and Land Scotland, and whether it has met the target of 4,600 hectares.",FALSE,,,,No,unallocated
S6W-27526,2024-05-30T00:00:00Z,,2024-05-14T17:30:59Z,Mark Ruskell,Scottish Green Party,Mid Scotland and Fife,"To ask the Scottish Government whether it will provide an update on phase 2 of the Scottish Zero Emission Bus Challenge Fund (ScotZEB2) funding; a list of successful applicants to the fund, and whether it has any plans to introduce a future funding stream targeted to smaller community transport operators.",FALSE,,,,No,unallocated
S6W-27529,2024-05-30T00:00:00Z,,2024-05-14T17:30:59Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government whether it will provide an update on the (a) biodiversity strategy and (b) designation of a new national park.,FALSE,,,,No,unallocated
S6W-27520,2024-05-30T00:00:00Z,,2024-05-14T17:30:59Z,Monica Lennon,Scottish Labour,Central Scotland,To ask the Scottish Government when it last met with the Scottish Premier Football League to discuss sectarianism.,FALSE,,,,No,unallocated
S6W-27538,2024-05-30T00:00:00Z,,2024-05-14T17:30:59Z,Alex Rowley,Scottish Labour,Mid Scotland and Fife,To ask the Scottish Government when it will publish the community needs assessments carried out on Cowal and Rosneath public ferry routes in the Clyde and Hebrides Ferry Services contract.,FALSE,,,,No,unallocated
S6W-27509,2024-05-30T00:00:00Z,,2024-05-14T17:30:59Z,Ash Regan,Alba Party,Edinburgh Eastern,"To ask the Scottish Government what its response is to the recent investigation into non-departmental public bodies, also known as quangos, by The Scotsman, which reportedly found that 66 of 114 quangos have failed to publish financial information as required by the Public Services Reform (Scotland) Act 2010.",FALSE,,,,No,unallocated
S6W-27557,2024-05-30T00:00:00Z,,2024-05-14T17:30:59Z,Tim Eagle,Scottish Conservative and Unionist Party,Highlands and Islands,"To ask the Scottish Government whether it has any plans to re-examine the installation of a fixed link between the Cowal and Inverclyde, as originally proposed in the option appraisal for the second Strategic Transport Projects Review (STPR2).",FALSE,,,,No,unallocated
S6W-27522,2024-05-30T00:00:00Z,,2024-05-14T17:30:59Z,Daniel Johnson,Scottish Labour,Edinburgh Southern,"To ask the Scottish Government, further to the answer to question S6W-25868 by Mairi McAllan on 4 March 2024, whether it will provide an update on when in summer 2024 it will publish its Green Industrial Strategy.",FALSE,,,S6W-25868: To ask the Scottish Government whether it is giving consideration to ensuring regional balance across the successful investment proposals progressed through the Scottish Offshore Wind Energy Council's (SOWEC) Strategic Investment Model.,No,unallocated
S6W-27554,2024-05-30T00:00:00Z,,2024-05-14T17:31:00Z,Tim Eagle,Scottish Conservative and Unionist Party,Highlands and Islands,"To ask the Scottish Government whether it has any plans to re-examine the installation of a fixed link between the Isle of Mull and the mainland, as originally proposed in the option appraisal for the second Strategic Transport Projects Review (STPR2).",FALSE,,,,No,unallocated
S6W-27536,2024-05-30T00:00:00Z,,2024-05-14T17:31:00Z,Sharon Dowey,Scottish Conservative and Unionist Party,South Scotland,"To ask the Scottish Government, in situations where wayleaves cannot be satisfactorily concluded with landowners, what processes are in place to overcome any such issues, and what is considered a reasonable period within which to conclude such negotiations.",FALSE,,,,No,unallocated
S6O-03460,,2024-05-22T00:00:00Z,2024-05-15T15:48:02Z,Ash Regan,Alba Party,Edinburgh Eastern,To ask the Scottish Government whether it will provide an update on the impact of the updated fiscal framework.,FALSE,,,,No,unallocated
S6O-03475,,2024-05-23T00:00:00Z,2024-05-15T15:48:02Z,Katy Clark,Scottish Labour,West Scotland,To ask the Scottish Government what action it is taking to improve facilities at railway stations operated by ScotRail.,FALSE,,,,No,unallocated
S6O-03464,,2024-05-22T00:00:00Z,2024-05-15T15:48:02Z,Clare Haughey,Scottish National Party,Rutherglen,To ask the Scottish Government what assessment it has made of the impact of the reduction in Scotland’s capital budget as a result of changes to Scotland’s block grant.,FALSE,,,,No,unallocated
S6O-03459,,2024-05-22T00:00:00Z,2024-05-15T15:48:02Z,Annie Wells,Scottish Conservative and Unionist Party,Glasgow,To ask the Scottish Government what measures it is taking to support businesses to address reported declining retail sales.,FALSE,,,,No,unallocated
S6O-03454,,2024-05-22T00:00:00Z,2024-05-15T15:48:02Z,David Torrance,Scottish National Party,Kirkcaldy,"To ask the Scottish Government what its response is to the ""key messages"" that are contained in the Climate Change Committee’s letter, Design and implement carbon budgets in Scotland, dated 14 May 2024.",FALSE,,,,No,unallocated
S6O-03452,,2024-05-22T00:00:00Z,2024-05-15T15:48:02Z,Roz McCall,Scottish Conservative and Unionist Party,Mid Scotland and Fife,To ask the Scottish Government what plans it has to promote Scottish manufacturing.,FALSE,,,,No,unallocated
S6O-03461,,2024-05-22T00:00:00Z,2024-05-15T15:48:02Z,Bob Doris,Scottish National Party,Glasgow Maryhill and Springburn,"To ask the Scottish Government how it promotes ethical procurement processes across the public sector, to embed principles such as fair work and sustainability, including in the college and university sector.",FALSE,,,,No,unallocated
S6O-03463,,2024-05-22T00:00:00Z,2024-05-15T15:48:02Z,Mark Ruskell,Scottish Green Party,Mid Scotland and Fife,To ask the Scottish Government whether it will provide an update on its commitment to consult on the introduction of a carbon emissions land tax for large landowners.,FALSE,,,,No,unallocated
S6O-03453,,2024-05-22T00:00:00Z,2024-05-15T15:48:03Z,Maurice Golden,Scottish Conservative and Unionist Party,North East Scotland,To ask the Scottish Government what elements it has identified that led to it not meeting its household recycling targets in 2013 and 2020.,FALSE,,,,No,unallocated
S6O-03465,,2024-05-22T00:00:00Z,2024-05-15T15:48:03Z,Ruth Maguire,Scottish National Party,Cunninghame South,To ask the Scottish Government whether it will provide an update on the implementation of the fourth National Planning Framework specifically in relation to revocation of the Special Development Order at the Ardeer peninsula.,FALSE,,,,No,unallocated
S6O-03462,,2024-05-22T00:00:00Z,2024-05-15T15:48:03Z,Pam Gosal,Scottish Conservative and Unionist Party,West Scotland,To ask the Scottish Government what its response is regarding Scotland's budgetary forecast to reports that the UK economy officially exited a recession and outperformed the first quarter of 2024 forecast of the Bank of England.,FALSE,,,,No,unallocated
S6O-03474,,2024-05-23T00:00:00Z,2024-05-15T15:48:03Z,Evelyn Tweed,Scottish National Party,Stirling,To ask the Scottish Government whether it will provide an update on what steps it is taking to improve road safety across Stirling.,FALSE,,,,No,unallocated
S6O-03466,,2024-05-22T00:00:00Z,2024-05-15T15:48:03Z,James Dornan,Scottish National Party,Glasgow Cathcart,To ask the Scottish Government what work has been conducted to assess any impact of repaying private finance initiative debt obligations on local authority budgets.,FALSE,,,,No,unallocated
S6O-03470,,2024-05-23T00:00:00Z,2024-05-15T15:48:03Z,Alexander Stewart,Scottish Conservative and Unionist Party,Mid Scotland and Fife,"To ask the Scottish Government whether it will provide an update on what work it has undertaken to prepare for the introduction of low emission zones in Edinburgh, Aberdeen and Dundee.",FALSE,,,,No,unallocated
S6O-03471,,2024-05-23T00:00:00Z,2024-05-15T15:48:03Z,Audrey Nicoll,Scottish National Party,Aberdeen South and North Kincardine,To ask the Scottish Government when the Young Persons’ (Under 22s) Free Bus Travel scheme was last reviewed.,FALSE,,,,No,unallocated
S6O-03457,,2024-05-22T00:00:00Z,2024-05-15T15:48:03Z,Elena Whitham,Scottish National Party,"Carrick, Cumnock and Doon Valley",To ask the Scottish Government what discussions the net zero secretary has had with ministerial colleagues regarding any plans to review any unintended impacts of the fourth National Planning Framework on energy policy.,FALSE,,,,No,unallocated
S6O-03472,,2024-05-23T00:00:00Z,2024-05-15T15:48:03Z,Alasdair Allan,Scottish National Party,Na h-Eileanan an Iar,To ask the Scottish Government what representations it can make to Loganair to ensure that constituents in Na h-Eileanan an Iar are not disadvantaged as a result of recent changes to flight timetables.,FALSE,,,,No,unallocated
S6O-03473,,2024-05-23T00:00:00Z,2024-05-15T15:48:03Z,Ariane Burgess,Scottish Green Party,Highlands and Islands,"To ask the Scottish Government whether it will provide an update on the implementation of ferry travel measures contained in the Fair Fares Review, including free foot passenger travel on inter-island ferries and the extension of the existing National Ferry Concessionary Scheme for island residents under 22 years old.",FALSE,,,,No,unallocated
S6O-03467,,2024-05-22T00:00:00Z,2024-05-15T15:48:03Z,Bill Kidd,Scottish National Party,Glasgow Anniesland,To ask the Scottish Government what impact the reduction in Scotland’s revenue budget as a result of changes to the block grant has had on funding allocations to local authorities in the current financial year.,FALSE,,,,No,unallocated
S6O-03455,,2024-05-22T00:00:00Z,2024-05-15T15:48:04Z,Christine Grahame,Scottish National Party,"Midlothian South, Tweeddale and Lauderdale","To ask the Scottish Government what discussions it has had and will have with rural communities, such as residents and businesses in the Midlothian South, Tweeddale and Lauderdale constituency, regarding the restrictions on the installation of wood burning stoves.",FALSE,,,,No,unallocated
S6O-03469,,2024-05-23T00:00:00Z,2024-05-15T15:48:04Z,Douglas Lumsden,Scottish Conservative and Unionist Party,North East Scotland,To ask the Scottish Government how much it spent in 2023-24 on safety improvements to trunk roads in the North East Scotland region.,FALSE,,,,No,unallocated
S6O-03476,,2024-05-23T00:00:00Z,2024-05-15T15:48:09Z,Kevin Stewart,Scottish National Party,Aberdeen Central,To ask the Scottish Government whether it will provide an update on what action it is taking to tackle child poverty.,FALSE,,,,No,unallocated
S6O-03481,,2024-05-23T00:00:00Z,2024-05-15T15:48:09Z,Willie Rennie,Scottish Liberal Democrats,North East Fife,"To ask the Scottish Government when it will close the gap in funding for 1,140 hours of early learning and childcare between private, voluntary and independent providers and council-run facilities.",FALSE,,,,No,unallocated
S6O-03482,,2024-05-23T00:00:00Z,2024-05-15T15:48:10Z,Stephen Kerr,Scottish Conservative and Unionist Party,Central Scotland,"To ask the Scottish Government what action it will take in response to the call from the NASUWT teachers' union for a system of strategies to be put in place for dangerous and disruptive behaviour, including consequences for pupils.",FALSE,,,,No,unallocated
